Date,Country,Population,Total_Tests,Total_Cases,Total_Deaths,Total_Recovered,Active_Cases,New Cases
2020-06-01,Kazakhstan,18826888,828377,11308,41,5587,5680,
2020-06-02,Kazakhstan,18826888,828377,11571,44,5941,5586,
2020-06-03,Kazakhstan,18826888,867286,11796,48,6240,5508,
2020-06-04,Kazakhstan,18826888,867286,12067,52,6606,5409,
2020-06-05,Kazakhstan,18826888,892101,12312,52,6903,5357,
2020-06-06,Kazakhstan,18826888,915904,12511,53,7135,5323,
2020-06-07,Kazakhstan,18826888,965089,12694,53,7376,5265,
2020-06-08,Kazakhstan,18826888,965089,12859,56,7376,5427,
2020-06-09,Kazakhstan,18826888,998556,13074,61,8015,4998,
2020-06-10,Kazakhstan,18826888,1023417,13319,67,8345,4907,
2020-06-11,Kazakhstan,18826888,1050098,13558,67,8593,4898,
2020-06-12,Kazakhstan,18826888,1050098,13872,70,8829,4973,
2020-06-13,Kazakhstan,18826888,1050098,14238,73,8829,5336,
2020-06-14,Kazakhstan,18826888,1135407,14496,77,9188,5231,
2020-06-15,Kazakhstan,18826888,1159989,14809,81,9376,5352,
2020-06-16,Kazakhstan,18826888,1159989,15192,88,9647,5457,
2020-06-17,Kazakhstan,18826888,1184416,15542,97,9920,5525,
2020-06-18,Kazakhstan,18826888,1239138,15877,100,10065,5712,
2020-06-19,Kazakhstan,18826888,1239138,16351,113,10195,6043,
2020-06-20,Kazakhstan,18826888,1239138,16779,118,10671,5990,
2020-06-21,Kazakhstan,18826888,1330577,17225,120,10897,6208,
2020-06-22,Kazakhstan,18826888,1354456,17732,127,11158,6447,
2020-06-23,Kazakhstan,18826888,1376862,18231,134,11514,6583,
2020-06-24,Kazakhstan,18826888,1401692,18765,136,11882,6747,
2020-06-25,Kazakhstan,18826888,1424647,19285,140,12220,6925,
2020-06-26,Kazakhstan,18826888,1424647,19750,150,12548,7052,
2020-06-27,Kazakhstan,18826888,1467556,20319,166,12738,7415,
2020-06-28,Kazakhstan,18826888,1467556,20780,178,12824,7778,
2020-06-29,Kazakhstan,18826888,1467556,21327,188,13008,8131,
2020-06-30,Kazakhstan,18826888,1517098,40121,188,24482,15451,
2020-07-01,Kazakhstan,18826888,1536607,41065,188,25319,15558,
2020-07-02,Kazakhstan,18826888,1536607,42574,188,25533,16853,
2020-07-03,Kazakhstan,18826888,1555858,44075,188,26251,17636,
2020-07-04,Kazakhstan,18826888,1590144,45719,188,26750,18781,
2020-07-05,Kazakhstan,18826888,1590144,47171,188,27030,19953,
2020-07-06,Kazakhstan,18826888,1620252,48574,264,27334,20976,
2020-07-07,Kazakhstan,18826888,1620252,49683,264,27657,21762,
2020-07-08,Kazakhstan,18826888,1630669,51059,264,34149,16646,
2020-07-09,Kazakhstan,18826888,1659543,53021,264,35137,17620,
2020-07-10,Kazakhstan,18826888,1659543,54747,264,31815,22668,
2020-07-11,Kazakhstan,18826888,1694586,56455,264,32500,23691,
2020-07-12,Kazakhstan,18826888,1694586,58253,375,33814,24064,
2020-07-13,Kazakhstan,18826888,1707337,59899,375,34190,25334,
2020-07-14,Kazakhstan,18826888,1719295,61755,375,35911,25469,
2020-07-15,Kazakhstan,18826888,1737546,63514,375,38008,25131,
2020-07-16,Kazakhstan,18826888,1737546,65188,375,39066,25747,
2020-07-17,Kazakhstan,18826888,1737546,66895,375,40256,26264,
2020-07-18,Kazakhstan,18826888,1737546,68703,375,40256,28072,
2020-07-19,Kazakhstan,18826888,1777280,70339,375,43029,26935,
2020-07-20,Kazakhstan,18826888,1791293,71838,585,43029,28224,
2020-07-21,Kazakhstan,18826888,1791293,73468,585,45376,27507,
2020-07-22,Kazakhstan,18826888,1823332,75153,585,46790,27778,
2020-07-23,Kazakhstan,18826888,1823332,76799,585,48220,27994,
2020-07-24,Kazakhstan,18826888,1867907,78486,585,49488,28413,
2020-07-25,Kazakhstan,18826888,1894815,80226,585,51260,28381,
2020-07-26,Kazakhstan,18826888,1894815,81720,585,51823,29312,
2020-07-27,Kazakhstan,18826888,2064778,83122,585,52571,29966,
2020-07-28,Kazakhstan,18826888,2064778,84648,793,54404,29451,
2020-07-29,Kazakhstan,18826888,2064778,86192,793,56638,28761,
2020-07-30,Kazakhstan,18826888,2079540,87664,793,57815,29056,
2020-07-31,Kazakhstan,18826888,2079540,89078,793,59517,28768,
2020-08-01,Kazakhstan,18826888,2079540,90367,793,60825,28749,
2020-08-02,Kazakhstan,18826888,2079540,91593,793,61839,28961,
2020-08-03,Kazakhstan,18826888,2079540,92662,1058,62511,29093,
2020-08-04,Kazakhstan,18826888,2113795,93820,1058,65132,27630,
2020-08-05,Kazakhstan,18826888,2113795,94882,1058,67031,26793,
2020-08-06,Kazakhstan,18826888,2163713,95942,1058,68871,26013,
2020-08-07,Kazakhstan,18826888,2183308,96922,1058,70680,25184,
2020-08-08,Kazakhstan,18826888,2183308,97829,1058,71609,25162,
2020-08-09,Kazakhstan,18826888,2183308,98701,1058,72273,25370,
2020-08-10,Kazakhstan,18826888,2183308,99442,1246,72523,25673,
2020-08-11,Kazakhstan,18826888,2183308,100164,1269,73702,25193,
2020-08-12,Kazakhstan,18826888,2183308,100855,1269,74677,24909,
2020-08-13,Kazakhstan,18826888,2252153,101372,1269,76756,23347,
2020-08-14,Kazakhstan,18826888,2252153,101848,1269,78633,21946,
2020-08-15,Kazakhstan,18826888,2252153,102287,1269,80716,20302,
2020-08-16,Kazakhstan,18826888,2252153,102696,1269,81558,19869,
2020-08-17,Kazakhstan,18826888,2291327,103033,1269,82777,18987,
2020-08-18,Kazakhstan,18826888,2291327,103300,1415,84445,17440,
2020-08-19,Kazakhstan,18826888,2291327,103571,1415,86286,15870,
2020-08-20,Kazakhstan,18826888,2291327,103815,1415,86450,15950,
2020-08-21,Kazakhstan,18826888,2291327,104071,1415,87920,14736,
2020-08-22,Kazakhstan,18826888,2291327,104313,1415,89712,13186,
2020-08-23,Kazakhstan,18826888,2291327,104543,1415,91089,12039,
2020-08-24,Kazakhstan,18826888,2291327,104718,1415,92598,10705,
2020-08-25,Kazakhstan,18826888,2291327,104902,1523,93405,9974,
2020-08-26,Kazakhstan,18826888,2291327,105075,1523,93990,9562,
2020-08-27,Kazakhstan,18826888,2434444,105243,1523,94713,9007,
2020-08-28,Kazakhstan,18826888,2434444,105408,1523,95253,8632,
2020-08-29,Kazakhstan,18826888,2434444,105558,1523,95888,8147,
2020-08-30,Kazakhstan,18826888,2434444,105684,1523,96135,8026,
2020-08-31,Kazakhstan,18826888,2434444,105795,1523,96297,7975,
2020-09-01,Kazakhstan,18826888,2434444,105872,1588,96899,7385,
2020-09-02,Kazakhstan,18826888,2434444,105944,1588,97371,6985,
2020-09-03,Kazakhstan,18826888,2434444,106032,1588,97967,6477,
2020-09-04,Kazakhstan,18826888,2434444,106121,1588,98585,5948,
2020-09-05,Kazakhstan,18826888,2434444,106225,1588,99018,5619,
2020-09-06,Kazakhstan,18826888,2434444,106301,1588,99523,5190,
2020-09-07,Kazakhstan,18826888,2571562,106361,1628,99654,5079,
2020-09-08,Kazakhstan,18826888,2571562,106425,1634,99893,4898,
2020-09-09,Kazakhstan,18826888,2571562,106498,1634,100042,4822,
2020-09-10,Kazakhstan,18826888,2571562,106584,1634,100248,4702,
2020-09-11,Kazakhstan,18826888,2571562,106661,1634,100409,4618,
2020-09-12,Kazakhstan,18826888,2571562,106729,1634,100518,4577,
2020-09-13,Kazakhstan,18826888,2571562,106803,1634,100615,4554,
2020-09-14,Kazakhstan,18826888,2571562,106855,1634,100627,4594,
2020-09-15,Kazakhstan,18826888,2571562,106920,1671,100836,4413,
2020-09-16,Kazakhstan,18826888,2571562,106984,1671,101267,4046,
2020-09-17,Kazakhstan,18826888,2733455,107056,1671,101455,3930,
2020-09-18,Kazakhstan,18826888,2733455,107134,1671,101610,3853,
2020-09-19,Kazakhstan,18826888,2733455,107199,1671,101822,3706,
2020-09-20,Kazakhstan,18826888,2733455,107262,1671,101877,3714,
2020-04-18,Kenya,54030368,10784,262,12,60,190,
2020-04-19,Kenya,54030368,13239,270,14,67,189,
2020-04-20,Kenya,54030368,13872,281,14,69,198,
2020-04-21,Kenya,54030368,14704,296,14,74,208,
2020-04-22,Kenya,54030368,14704,303,14,74,215,
2020-04-23,Kenya,54030368,14704,320,14,89,217,
2020-04-24,Kenya,54030368,16738,336,14,94,228,
2020-04-25,Kenya,54030368,17492,343,14,98,231,
2020-04-26,Kenya,54030368,17992,355,14,106,235,
2020-04-27,Kenya,54030368,17992,363,14,114,235,
2020-04-28,Kenya,54030368,17992,374,14,124,236,
2020-04-29,Kenya,54030368,17992,384,15,129,240,
2020-04-30,Kenya,54030368,20268,396,17,144,235,
2020-05-01,Kenya,54030368,21702,411,21,150,240,
2020-05-02,Kenya,54030368,23780,435,22,167,274,
2020-05-03,Kenya,54030368,23780,465,24,167,274,
2020-05-04,Kenya,54030368,24784,490,24,173,293,
2020-05-05,Kenya,54030368,24784,535,24,182,329,
2020-05-06,Kenya,54030368,25861,582,26,190,366,
2020-05-07,Kenya,54030368,25861,607,29,197,381,
2020-05-08,Kenya,54030368,29430,621,29,202,390,
2020-05-09,Kenya,54030368,31041,649,30,207,412,
2020-05-10,Kenya,54030368,31041,672,32,239,401,
2020-05-11,Kenya,54030368,32938,700,33,251,416,
2020-05-12,Kenya,54030368,32938,715,36,259,420,
2020-05-13,Kenya,54030368,35432,737,40,281,416,
2020-05-14,Kenya,54030368,36918,758,42,284,432,
2020-05-15,Kenya,54030368,36918,781,45,284,452,
2020-05-16,Kenya,54030368,36918,830,50,301,479,
2020-05-17,Kenya,54030368,43712,887,50,313,524,
2020-05-18,Kenya,54030368,44851,912,50,336,526,
2020-05-19,Kenya,54030368,46784,963,50,358,555,
2020-05-20,Kenya,54030368,49405,1029,50,366,613,
2020-05-21,Kenya,54030368,52507,1109,50,375,684,
2020-05-22,Kenya,54030368,55074,1161,50,380,731,
2020-05-23,Kenya,54030368,57650,1192,50,380,762,
2020-05-24,Kenya,54030368,59260,1214,51,383,780,
2020-05-25,Kenya,54030368,61971,1286,52,402,832,
2020-05-26,Kenya,54030368,64264,1348,52,405,891,
2020-05-27,Kenya,54030368,67341,1471,55,408,1008,
2020-05-28,Kenya,54030368,70172,1618,58,421,1139,
2020-05-29,Kenya,54030368,74003,1745,62,438,1245,
2020-05-30,Kenya,54030368,76962,1888,63,464,1361,
2020-05-31,Kenya,54030368,78536,1962,64,478,1420,
2020-06-01,Kenya,54030368,80054,2021,69,482,1470,
2020-06-02,Kenya,54030368,80054,2093,71,499,1523,
2020-06-03,Kenya,54030368,85058,2216,74,553,1589,
2020-06-04,Kenya,54030368,85058,2340,78,592,1670,
2020-06-05,Kenya,54030368,90875,2474,79,643,1752,
2020-06-06,Kenya,54030368,94507,2600,83,706,1811,
2020-06-07,Kenya,54030368,97340,2767,84,752,1931,
2020-06-08,Kenya,54030368,98439,2872,85,849,1938,
2020-06-09,Kenya,54030368,100683,2989,88,873,2028,
2020-06-10,Kenya,54030368,102956,3094,89,1048,1957,
2020-06-11,Kenya,54030368,106247,3215,92,1092,2031,
2020-06-12,Kenya,54030368,108666,3305,96,1164,2045,
2020-06-13,Kenya,54030368,112171,3457,100,1221,2136,
2020-06-14,Kenya,54030368,112171,3594,103,1253,2238,
2020-06-15,Kenya,54030368,118701,3727,104,1286,2337,
2020-06-16,Kenya,54030368,121956,3860,105,1328,2427,
2020-06-17,Kenya,54030368,121956,4044,107,1353,2584,
2020-06-18,Kenya,54030368,130498,4257,117,1459,2681,
2020-06-19,Kenya,54030368,130498,4374,119,1550,2705,
2020-06-20,Kenya,54030368,130498,4478,121,1586,2771,
2020-06-21,Kenya,54030368,140012,4738,123,1607,3008,
2020-06-22,Kenya,54030368,142366,4797,125,1680,2992,
2020-06-23,Kenya,54030368,146537,4952,128,1782,3042,
2020-06-24,Kenya,54030368,151396,5206,130,1823,3253,
2020-06-25,Kenya,54030368,155314,5384,132,1857,3395,
2020-06-26,Kenya,54030368,158404,5533,137,1905,3491,
2020-06-27,Kenya,54030368,162478,5811,141,1936,3734,
2020-06-28,Kenya,54030368,165196,6070,143,1971,3956,
2020-06-29,Kenya,54030368,167417,6190,144,2013,4033,
2020-06-30,Kenya,54030368,169836,6366,148,2039,4179,
2020-07-01,Kenya,54030368,173355,6673,149,2089,4435,
2020-07-02,Kenya,54030368,176059,6941,152,2109,4680,
2020-07-03,Kenya,54030368,176059,7188,154,2148,4886,
2020-07-04,Kenya,54030368,185035,7577,159,2236,5182,
2020-07-05,Kenya,54030368,189263,7886,160,2287,5439,
2020-07-06,Kenya,54030368,191394,8067,164,2414,5489,
2020-07-07,Kenya,54030368,193455,8250,167,2504,5579,
2020-07-08,Kenya,54030368,196508,8528,169,2593,5766,
2020-07-09,Kenya,54030368,200311,8975,173,2657,6145,
2020-07-10,Kenya,54030368,206584,9448,181,2733,6534,
2020-07-11,Kenya,54030368,207987,9726,184,2832,6710,
2020-07-12,Kenya,54030368,215037,10105,185,2881,7039,
2020-07-13,Kenya,54030368,216242,10294,197,2946,7151,
2020-07-14,Kenya,54030368,221234,10791,202,3017,7572,
2020-07-15,Kenya,54030368,225495,11252,209,3068,7975,
2020-07-16,Kenya,54030368,229390,11673,217,3638,7818,
2020-07-17,Kenya,54030368,229390,12062,222,3983,7857,
2020-07-18,Kenya,54030368,238163,12750,225,4440,8085,
2020-07-19,Kenya,54030368,243887,13353,234,5122,7997,
2020-07-20,Kenya,54030368,246361,13771,238,5616,7917,
2020-07-21,Kenya,54030368,249998,14168,250,6258,7660,
2020-07-22,Kenya,54030368,254273,14805,260,6757,7788,
2020-07-23,Kenya,54030368,261027,15601,263,7135,8203,
2020-07-24,Kenya,54030368,261027,16268,274,7446,8548,
2020-07-25,Kenya,54030368,261027,16643,278,7574,8791,
2020-07-26,Kenya,54030368,269288,17603,280,7743,9580,
2020-07-27,Kenya,54030368,279612,17975,285,7833,9857,
2020-07-28,Kenya,54030368,284500,18581,299,7908,10374,
2020-07-29,Kenya,54030368,289759,19125,311,8021,10793,
2020-07-30,Kenya,54030368,289759,19913,325,8121,11467,
2020-07-31,Kenya,54030368,298438,20636,341,8165,12130,
2020-08-01,Kenya,54030368,310330,21363,364,8419,12580,
2020-08-02,Kenya,54030368,315723,22053,369,8477,13207,
2020-08-03,Kenya,54030368,318376,22597,382,8740,13475,
2020-08-04,Kenya,54030368,322923,23202,388,9327,13487,
2020-08-05,Kenya,54030368,329123,23873,391,9930,13552,
2020-08-06,Kenya,54030368,335318,24411,399,10444,13568,
2020-08-07,Kenya,54030368,342132,25138,413,11118,13607,
2020-08-08,Kenya,54030368,349307,25837,418,11899,13520,
2020-08-09,Kenya,54030368,353727,26436,420,12961,13055,
2020-08-10,Kenya,54030368,358330,26928,423,13495,13010,
2020-08-11,Kenya,54030368,362501,27425,438,13867,13120,
2020-08-12,Kenya,54030368,369091,28104,456,14610,13038,
2020-08-13,Kenya,54030368,375859,28754,460,15100,13194,
2020-08-14,Kenya,54030368,381317,29334,465,15298,13571,
2020-08-15,Kenya,54030368,387670,29849,472,15970,13407,
2020-08-16,Kenya,54030368,391416,30120,474,16656,12990,
2020-08-17,Kenya,54030368,394566,30365,482,17160,12723,
2020-08-18,Kenya,54030368,398585,30636,487,17368,12781,
2020-08-19,Kenya,54030368,398585,31015,506,17612,12897,
2020-08-20,Kenya,54030368,398585,31441,516,17869,13056,
2020-08-21,Kenya,54030368,412080,31763,532,18157,13074,
2020-08-22,Kenya,54030368,417804,32118,542,18453,13123,
2020-08-23,Kenya,54030368,421983,32364,548,18670,13146,
2020-08-24,Kenya,54030368,425364,32557,554,18895,13108,
2020-08-25,Kenya,54030368,429513,32803,559,19055,13189,
2020-08-26,Kenya,54030368,429513,33016,564,19296,13156,
2020-08-27,Kenya,54030368,438193,33389,567,19368,13454,
2020-08-28,Kenya,54030368,442713,33630,567,19434,13629,
2020-08-29,Kenya,54030368,445722,33794,572,19590,13632,
2020-08-30,Kenya,54030368,450146,34057,574,19688,13795,
2020-08-31,Kenya,54030368,454406,34201,577,19893,13731,
2020-09-01,Kenya,54030368,456088,34315,577,20211,13527,
2020-09-02,Kenya,54030368,456088,34493,581,20211,13701,
2020-09-03,Kenya,54030368,456088,34705,585,20644,13476,
2020-09-04,Kenya,54030368,467677,34884,589,21059,13236,
2020-09-05,Kenya,54030368,471384,35020,594,21158,13268,
2020-09-06,Kenya,54030368,474477,35103,597,21230,13276,
2020-09-07,Kenya,54030368,474477,35205,599,21310,13296,
2020-09-08,Kenya,54030368,474477,35356,599,21483,13274,
2020-09-09,Kenya,54030368,481982,35460,607,21557,13296,
2020-09-10,Kenya,54030368,481982,35603,612,22047,12944,
2020-09-11,Kenya,54030368,481982,35793,616,22442,12735,
2020-09-12,Kenya,54030368,481982,35969,619,22771,12579,
2020-09-13,Kenya,54030368,481982,36157,622,23067,12468,
2020-09-14,Kenya,54030368,481982,36205,624,23243,12338,
2020-09-15,Kenya,54030368,485252,36301,634,23364,12303,
2020-09-16,Kenya,54030368,485252,36301,634,23364,12303,
2020-09-17,Kenya,54030368,504988,36576,642,23611,12323,
2020-09-18,Kenya,54030368,504988,36724,646,23709,12369,
2020-09-19,Kenya,54030368,504988,36829,646,23777,12406,
2020-09-20,Kenya,54030368,504988,36981,648,23887,12446,
2020-04-28,Kuwait,4284600,179000,3440,23,1176,2241,
2020-04-29,Kuwait,4284600,179000,3740,24,1389,2327,
2020-04-30,Kuwait,4284600,179000,4024,26,1539,2459,
2020-05-01,Kuwait,4284600,179000,4377,30,1602,2745,
2020-05-02,Kuwait,4284600,196397,4619,33,1776,3169,
2020-05-03,Kuwait,4284600,196397,4983,38,1776,3169,
2020-05-04,Kuwait,4284600,196397,5278,40,1947,3291,
2020-05-05,Kuwait,4284600,196397,5804,40,2032,3732,
2020-05-06,Kuwait,4284600,196397,6289,42,2219,4028,
2020-05-07,Kuwait,4284600,196397,6567,44,2381,4142,
2020-05-08,Kuwait,4284600,196397,7208,47,2466,4695,
2020-05-09,Kuwait,4284600,196397,7623,49,2622,4952,
2020-05-10,Kuwait,4284600,196397,8688,58,2729,5901,
2020-05-11,Kuwait,4284600,196397,9286,65,2907,6314,
2020-05-12,Kuwait,4284600,196397,10277,75,3101,7101,
2020-05-13,Kuwait,4284600,227000,11028,82,3263,7683,
2020-05-14,Kuwait,4284600,231930,11975,88,3451,8436,
2020-05-15,Kuwait,4284600,236004,12860,96,3640,9124,
2020-05-16,Kuwait,4284600,240716,13802,107,3843,9852,
2020-05-17,Kuwait,4284600,244476,14850,112,4093,10645,
2020-05-18,Kuwait,4284600,248314,15691,118,4339,11234,
2020-05-19,Kuwait,4284600,252696,16764,121,4681,11962,
2020-05-20,Kuwait,4284600,256314,17568,124,4885,12559,
2020-05-21,Kuwait,4284600,261071,18609,129,5205,13275,
2020-05-22,Kuwait,4284600,264959,19564,138,5515,13911,
2020-05-23,Kuwait,4284600,268154,20464,148,5747,14569,
2020-05-24,Kuwait,4284600,271089,21302,156,6117,15029,
2020-05-25,Kuwait,4284600,273812,21967,165,6621,15181,
2020-05-26,Kuwait,4284600,276207,22575,172,7306,15097,
2020-05-27,Kuwait,4284600,278945,23267,175,7946,15146,
2020-05-28,Kuwait,4284600,282341,24112,185,8698,15229,
2020-05-29,Kuwait,4284600,282341,25184,194,9273,15717,
2020-05-30,Kuwait,4284600,290013,26192,205,10156,15831,
2020-05-31,Kuwait,4284600,290013,27043,212,11386,15445,
2020-06-01,Kuwait,4284600,290013,27762,220,12899,14643,
2020-06-02,Kuwait,4284600,290013,28649,226,14281,14142,
2020-06-03,Kuwait,4284600,303285,29359,230,15750,13379,
2020-06-04,Kuwait,4284600,306006,29921,236,17223,12462,
2020-06-05,Kuwait,4284600,308900,30644,244,18277,12123,
2020-06-06,Kuwait,4284600,311624,31131,254,19282,11595,
2020-06-07,Kuwait,4284600,315285,31848,264,20205,11379,
2020-06-08,Kuwait,4284600,318284,32510,269,21242,10999,
2020-06-09,Kuwait,4284600,321506,33140,273,22162,10705,
2020-06-10,Kuwait,4284600,324373,33823,275,23288,10260,
2020-06-11,Kuwait,4284600,327144,34432,279,24137,10016,
2020-06-12,Kuwait,4284600,330129,34952,285,25048,9619,
2020-06-13,Kuwait,4284600,332288,35466,289,25882,9295,
2020-06-14,Kuwait,4284600,334612,35920,296,26759,8865,
2020-06-15,Kuwait,4284600,337387,36431,298,27531,8602,
2020-06-16,Kuwait,4284600,340142,36958,303,28206,8449,
2020-06-17,Kuwait,4284600,343027,37533,306,28896,8331,
2020-06-18,Kuwait,4284600,346325,38074,308,29512,8254,
2020-06-19,Kuwait,4284600,349412,38678,313,30190,8175,
2020-06-20,Kuwait,4284600,351636,39145,319,30726,8100,
2020-06-21,Kuwait,4284600,354378,39650,326,31240,8084,
2020-06-22,Kuwait,4284600,357594,40291,330,31770,8191,
2020-06-23,Kuwait,4284600,361239,41033,334,32304,8395,
2020-06-24,Kuwait,4284600,365224,41879,337,32809,8733,
2020-06-25,Kuwait,4284600,368510,42788,339,33367,9082,
2020-06-26,Kuwait,4284600,372284,43703,341,33969,9393,
2020-06-27,Kuwait,4284600,375524,44391,344,34586,9461,
2020-06-28,Kuwait,4284600,379338,44942,348,35494,9100,
2020-06-29,Kuwait,4284600,382842,45524,350,36313,8861,
2020-06-30,Kuwait,4284600,386887,46195,354,37030,8811,
2020-07-01,Kuwait,4284600,391037,46940,358,37715,8867,
2020-07-02,Kuwait,4284600,395349,47859,359,38390,9110,
2020-07-03,Kuwait,4284600,399498,48672,360,39276,9036,
2020-07-04,Kuwait,4284600,402941,49303,365,39943,8995,
2020-07-05,Kuwait,4284600,405984,49941,368,40463,9110,
2020-07-06,Kuwait,4284600,409335,50644,373,41001,9270,
2020-07-07,Kuwait,4284600,413530,51245,377,41515,9353,
2020-07-08,Kuwait,4284600,417874,52007,379,42108,9520,
2020-07-09,Kuwait,4284600,422885,52840,382,42686,9772,
2020-07-10,Kuwait,4284600,427006,53580,383,43214,9983,
2020-07-11,Kuwait,4284600,429501,54058,386,43961,9711,
2020-07-12,Kuwait,4284600,433336,54894,390,44610,9894,
2020-07-13,Kuwait,4284600,437422,55508,393,45356,9759,
2020-07-14,Kuwait,4284600,441143,56174,396,46161,9617,
2020-07-15,Kuwait,4284600,445184,56877,399,46897,9581,
2020-07-16,Kuwait,4284600,449525,57668,402,47545,9721,
2020-07-17,Kuwait,4284600,452970,58221,404,48381,9436,
2020-07-18,Kuwait,4284600,457340,58904,407,49020,9477,
2020-07-19,Kuwait,4284600,459349,59204,408,49687,9109,
2020-07-20,Kuwait,4284600,462704,59763,408,50339,9016,
2020-07-21,Kuwait,4284600,466861,60434,412,50919,9103,
