Date,Country,Population,Total_Tests,Total_Cases,Total_Deaths,Total_Recovered,Active_Cases,New Cases,New Deaths,Percentage_Positive
2020/06/20,Moldova,4031810,63328,13953,464,7745,5744,,,0.346072856
2020/06/21,Moldova,4031810,63328,14200,473,7896,5831,,,0.352199136
2020/06/22,Moldova,4031810,63328,14363,480,8019,5864,,,0.356241986
2020/06/23,Moldova,4031810,63328,14714,490,8212,6012,,,0.364947753
2020/06/24,Moldova,4031810,63328,15078,495,8400,6183,,,0.373975956
2020/06/25,Moldova,4031810,63328,15453,502,8599,6352,,,0.38327699
2020/06/26,Moldova,4031810,63328,15776,515,8765,6496,,,0.39128828
2020/06/27,Moldova,4031810,63328,16080,521,8963,6596,,,0.398828318
2020/06/28,Moldova,4031810,63328,16250,530,9081,6639,,,0.403044786
2020/06/29,Moldova,4031810,63328,16357,536,9229,6592,,,0.405698681
2020/06/30,Moldova,4031810,63328,16613,545,9382,6686,,,0.412048187
2020/07/01,Moldova,4031810,98934,16898,549,9594,6755,,,0.419116972
2020/07/02,Moldova,4031810,101180,17150,560,9846,6744,,,0.425367267
2020/07/03,Moldova,4031810,101180,17445,572,10093,6780,,,0.43268408
2020/07/04,Moldova,4031810,101180,17672,580,10396,6696,,,0.438314305
2020/07/05,Moldova,4031810,101180,17814,585,10718,6511,,,0.441836297
2020/07/06,Moldova,4031810,101180,17906,592,11047,6267,,,0.44411815
2020/07/07,Moldova,4031810,101180,18141,603,11241,6297,,,0.449946798
2020/07/08,Moldova,4031810,101180,18471,614,11549,6308,,,0.458131708
2020/07/09,Moldova,4031810,101180,18666,624,11936,6106,,,0.462968245
2020/07/10,Moldova,4031810,101180,18924,635,12188,6101,,,0.469367356
2020/07/11,Moldova,4031810,101180,19208,640,12456,6112,,,0.476411339
2020/07/12,Moldova,4031810,101180,19382,642,12667,6073,,,0.480727018
2020/07/13,Moldova,4031810,101180,19439,649,12793,5997,,,0.482140775
2020/07/14,Moldova,4031810,101180,19708,655,13033,6020,,,0.488812717
2020/07/15,Moldova,4031810,101180,20040,659,13298,6083,,,0.497047232
2020/07/16,Moldova,4031810,101180,20264,666,13640,5958,,,0.502603049
2020/07/17,Moldova,4031810,101180,20494,675,13913,5906,,,0.508307683
2020/07/18,Moldova,4031810,128076,20794,680,14183,5931,,,0.51574851
2020/07/19,Moldova,4031810,128076,20980,684,14376,5920,,,0.520361823
2020/07/20,Moldova,4031810,128076,21115,695,14467,5953,,,0.523710195
2020/07/21,Moldova,4031810,128076,21442,707,14599,6136,,,0.531820696
2020/07/22,Moldova,4031810,128076,21798,712,14856,6230,,,0.540650477
2020/07/23,Moldova,4031810,128076,22105,719,15174,6212,,,0.548264923
2020/07/24,Moldova,4031810,128076,22483,726,15407,6350,,,0.557640365
2020/07/25,Moldova,4031810,128076,22828,732,15608,6488,,,0.566197316
2020/07/26,Moldova,4031810,128076,23034,735,15909,6390,,,0.571306684
2020/07/27,Moldova,4031810,128076,23154,748,16154,6252,,,0.574283014
2020/07/28,Moldova,4031810,128076,23521,753,16462,6306,,,0.583385626
2020/07/29,Moldova,4031810,128076,23947,759,16785,6403,,,0.5939516
2020/07/30,Moldova,4031810,128076,24343,771,17040,6532,,,0.603773491
2020/07/31,Moldova,4031810,128076,24733,778,17269,6686,,,0.613446566
2020/08/01,Moldova,4031810,128076,25113,788,17571,6754,,,0.622871613
2020/08/02,Moldova,4031810,128076,25362,791,17816,6755,,,0.6290475
2020/08/03,Moldova,4031810,128076,25482,800,17942,6740,,,0.63202383
2020/08/04,Moldova,4031810,128076,25814,810,18167,6837,,,0.640258346
2020/08/05,Moldova,4031810,128076,26222,823,18167,7232,,,0.65037787
2020/08/06,Moldova,4031810,128076,26628,828,18676,7124,,,0.660447789
2020/08/07,Moldova,4031810,128076,26990,835,18918,7237,,,0.669426387
2020/08/08,Moldova,4031810,128076,27443,841,19100,7502,,,0.680662035
2020/08/09,Moldova,4031810,128076,27660,845,19300,7515,,,0.686044233
2020/08/10,Moldova,4031810,128076,27841,850,19300,7691,,,0.690533532
2020/08/11,Moldova,4031810,128076,28223,857,19740,7626,,,0.700008185
2020/08/12,Moldova,4031810,128076,28697,863,19998,7836,,,0.711764691
2020/08/13,Moldova,4031810,128076,29087,878,20276,7933,,,0.721437766
